iter	MultiClass
2659	-0.6354700439
2660	-0.6354651682
2661	-0.6354591378
2662	-0.6354492921
2663	-0.6354411406
2664	-0.6354231066
2665	-0.6354154373
2666	-0.6354034797
2667	-0.6353966014
2668	-0.6353890971
2669	-0.6353807039
2670	-0.6353753423
2671	-0.635367798
2672	-0.6353582202
2673	-0.6353483635
2674	-0.6353403821
2675	-0.6353309633
2676	-0.6353250098
2677	-0.6353164359
2678	-0.6352998431
2679	-0.6352867206
2680	-0.6352720669
2681	-0.6352575519
2682	-0.6352478396
2683	-0.6352359411
2684	-0.6352262341
2685	-0.6352184148
2686	-0.6352113542
2687	-0.6352048362
2688	-0.635189523
2689	-0.6351783818
2690	-0.6351708526
2691	-0.6351624102
2692	-0.6351542129
2693	-0.6351416641
2694	-0.6351304368
2695	-0.6351215549
2696	-0.6351163106
2697	-0.6351013539
2698	-0.6350907425
2699	-0.6350816181
2700	-0.6350735562
2701	-0.63506268
2702	-0.6350532919
2703	-0.6350439339
2704	-0.6350325577
2705	-0.6350204351
2706	-0.6350147866
2707	-0.6349970807
2708	-0.6349882252
2709	-0.6349763108
2710	-0.6349708286
2711	-0.6349606051
2712	-0.6349495949
2713	-0.6349452111
2714	-0.6349387897
2715	-0.6349277941
2716	-0.6349197173
2717	-0.6349097747
2718	-0.6349035385
2719	-0.6348963185
2720	-0.634885368
2721	-0.6348785046
2722	-0.6348667422
2723	-0.6348552457
2724	-0.6348503859
2725	-0.6348426585
2726	-0.6348384292
2727	-0.6348236049
2728	-0.6348160584
2729	-0.6348076989
2730	-0.6347973201
2731	-0.6347822092
2732	-0.6347765256
2733	-0.6347688365
2734	-0.6347595254
2735	-0.6347428027
2736	-0.6347355236
2737	-0.6347203984
2738	-0.6347147282
2739	-0.634709537
2740	-0.6347027035
2741	-0.6346935415
2742	-0.6346851504
2743	-0.6346698824
2744	-0.6346639695
2745	-0.6346586172
2746	-0.6346476828
2747	-0.634635383
2748	-0.6346307048
2749	-0.6346263607
2750	-0.6346120021
2751	-0.6345989479
2752	-0.6345935826
2753	-0.6345838238
2754	-0.6345758083
2755	-0.6345634616
2756	-0.6345554213
2757	-0.6345458909
2758	-0.6345338223
2759	-0.6345284709
2760	-0.6345217804
2761	-0.6345150454
2762	-0.634502066
2763	-0.634494468
2764	-0.6344860878
2765	-0.6344739065
2766	-0.6344642414
2767	-0.6344509849
2768	-0.6344433835
2769	-0.6344254431
2770	-0.6344132817
2771	-0.634397747
2772	-0.6343919501
2773	-0.6343756897
2774	-0.6343709224
2775	-0.6343529696
2776	-0.6343362737
2777	-0.6343261504
2778	-0.6343206888
2779	-0.6343139494
2780	-0.6343069128
2781	-0.6342983241
2782	-0.6342919475
2783	-0.6342862026
2784	-0.6342787213
2785	-0.634272085
2786	-0.634265757
2787	-0.6342580819
2788	-0.634250233
2789	-0.6342381508
2790	-0.6342307684
2791	-0.6342175841
2792	-0.6342093218
2793	-0.6341968516
2794	-0.6341775418
2795	-0.6341718738
2796	-0.6341592901
2797	-0.6341507494
2798	-0.6341459477
2799	-0.6341361004
2800	-0.6341225448
2801	-0.6341115167
2802	-0.6341027279
2803	-0.6340952254
2804	-0.6340850347
2805	-0.6340798537
2806	-0.6340692659
2807	-0.6340612113
2808	-0.6340496202
2809	-0.634043552
2810	-0.6340374661
2811	-0.6340253191
2812	-0.634014213
2813	-0.6340047979
2814	-0.6339950127
2815	-0.6339906006
2816	-0.6339813557
2817	-0.6339748407
2818	-0.6339666226
2819	-0.6339544816
2820	-0.6339408123
2821	-0.6339348529
2822	-0.633928371
2823	-0.6339221192
2824	-0.6339096805
2825	-0.6339006971
2826	-0.6338954417
2827	-0.6338874515
2828	-0.6338763647
2829	-0.6338720336
2830	-0.6338663793
2831	-0.6338569164
2832	-0.6338487007
2833	-0.6338367305
2834	-0.6338255681
2835	-0.6338174565
2836	-0.6338025711
2837	-0.633794356
2838	-0.6337872024
2839	-0.6337786762
2840	-0.6337654951
2841	-0.6337596969
2842	-0.6337532264
2843	-0.6337441142
2844	-0.6337339338
2845	-0.6337219745
2846	-0.6337152379
2847	-0.6337085323
2848	-0.6337030074
2849	-0.6336958124
2850	-0.6336857859
2851	-0.6336780426
2852	-0.6336661642
2853	-0.6336601246
2854	-0.633650853
2855	-0.6336436952
2856	-0.6336308967
2857	-0.6336230728
2858	-0.6336156656
2859	-0.633608061
2860	-0.6336023235
2861	-0.6335896124
2862	-0.6335800864
2863	-0.6335736971
2864	-0.6335687228
2865	-0.6335580903
2866	-0.6335505305
2867	-0.6335380381
2868	-0.633523077
2869	-0.6335087728
2870	-0.6335003085
2871	-0.6334952927
2872	-0.6334860473
2873	-0.6334799672
2874	-0.6334709122
2875	-0.6334653144
2876	-0.633449566
2877	-0.6334383328
2878	-0.6334309325
2879	-0.6334202671
2880	-0.6334139309
2881	-0.6334006903
2882	-0.6333901312
2883	-0.6333802615
2884	-0.6333734743
2885	-0.6333681208
2886	-0.6333615128
2887	-0.633348863
2888	-0.6333339141
2889	-0.6333239446
2890	-0.6333158625
2891	-0.6333020857
2892	-0.6332897025
2893	-0.6332781489
2894	-0.6332676633
2895	-0.633260138
2896	-0.633252978
2897	-0.6332431106
2898	-0.6332348851
2899	-0.6332304339
2900	-0.6332221677
2901	-0.6332111735
2902	-0.6332017295
2903	-0.6331935623
2904	-0.6331869156
2905	-0.6331743349
2906	-0.6331621449
2907	-0.6331578644
2908	-0.6331461576
2909	-0.633141627
2910	-0.633137152
2911	-0.6331188706
2912	-0.6331088167
2913	-0.6331008011
2914	-0.633092725
2915	-0.6330891468
2916	-0.6330829945
2917	-0.6330648254
2918	-0.6330529546
2919	-0.6330440149
2920	-0.6330278648
2921	-0.6330205031
2922	-0.633008807
2923	-0.6330051403
2924	-0.6329969408
2925	-0.6329835132
2926	-0.6329798316
2927	-0.6329725294
2928	-0.6329606413
2929	-0.6329495406
2930	-0.6329416773
2931	-0.6329348603
2932	-0.6329252768
2933	-0.6329203029
2934	-0.6329111993
2935	-0.6328925405
2936	-0.6328868713
2937	-0.6328790012
2938	-0.6328723706
2939	-0.6328663439
2940	-0.6328575735
2941	-0.6328520917
2942	-0.6328482934
2943	-0.6328393375
2944	-0.6328321015
2945	-0.6328252688
2946	-0.6328188303
2947	-0.632808433
2948	-0.6328006567
2949	-0.6327928765
2950	-0.63278293
2951	-0.6327745257
2952	-0.6327574607
2953	-0.6327506257
2954	-0.6327439117
2955	-0.6327374426
2956	-0.6327282806
2957	-0.6327168042
2958	-0.6327090672
2959	-0.6326996271
2960	-0.63269111
2961	-0.6326761726
2962	-0.6326676243
2963	-0.6326617002
2964	-0.6326509713
2965	-0.632644949
2966	-0.6326397967
2967	-0.632630389
2968	-0.6326174967
2969	-0.6326074192
2970	-0.6325998507
2971	-0.6325903832
2972	-0.632580111
2973	-0.6325695922
2974	-0.63256087
2975	-0.6325558071
2976	-0.6325452637
2977	-0.6325373215
2978	-0.6325262859
2979	-0.6325203234
2980	-0.6325122423
2981	-0.6325072007
2982	-0.6324997806
2983	-0.6324867517
2984	-0.632477469
2985	-0.6324738712
2986	-0.6324660594
2987	-0.632460414
2988	-0.6324537786
2989	-0.6324422462
2990	-0.6324347779
2991	-0.6324240297
2992	-0.6324199079
2993	-0.6324006582
2994	-0.6323888005
2995	-0.6323794114
2996	-0.6323717828
2997	-0.6323653664
2998	-0.632361352
2999	-0.632349541
3000	-0.632342003
3001	-0.6323311163
3002	-0.6323223687
3003	-0.6323128339
3004	-0.6323064722
3005	-0.6322967484
3006	-0.6322871482
3007	-0.6322765788
3008	-0.6322640998
3009	-0.6322526752
3010	-0.632238673
3011	-0.63222978
3012	-0.6322181452
3013	-0.6322088483
3014	-0.6321978597
3015	-0.6321881098
3016	-0.6321777472
3017	-0.6321714876
3018	-0.6321673725
3019	-0.6321550663
3020	-0.6321483736
3021	-0.6321443647
3022	-0.6321329402
3023	-0.6321243323
3024	-0.6321151199
3025	-0.6321041128
3026	-0.6320968946
3027	-0.6320919057
3028	-0.6320794026
3029	-0.6320664217
3030	-0.632062572
3031	-0.6320571513
3032	-0.632050961
3033	-0.6320419814
3034	-0.6320308494
3035	-0.6320236932
3036	-0.6320171972
3037	-0.6320055621
3038	-0.6319993661
3039	-0.6319927837
3040	-0.6319799664
3041	-0.631971663
3042	-0.6319642762
3043	-0.6319531462
3044	-0.6319492451
3045	-0.6319382951
3046	-0.6319290446
3047	-0.6319251358
3048	-0.6319180115
3049	-0.6319134525
3050	-0.6319077645
3051	-0.6318923441
3052	-0.6318837403
3053	-0.6318738954
3054	-0.631860155
3055	-0.6318510114
3056	-0.6318432144
3057	-0.6318336555
3058	-0.6318263786
3059	-0.6318210229
3060	-0.6318168711
3061	-0.6318094082
3062	-0.6317959314
3063	-0.6317889069
3064	-0.6317783566
3065	-0.6317746317
3066	-0.6317672898
3067	-0.6317564343
3068	-0.6317387876
3069	-0.6317322578
3070	-0.6317205167
3071	-0.6317164719
3072	-0.6317071998
3073	-0.6317021461
3074	-0.6316954265
3075	-0.6316865304
3076	-0.6316784989
3077	-0.6316698346
3078	-0.631657557
3079	-0.6316524286
3080	-0.63164344
3081	-0.6316296977
3082	-0.6316236038
3083	-0.6316173979
3084	-0.6316109692
3085	-0.6315974917
3086	-0.631592268
3087	-0.6315797779
3088	-0.6315651799
3089	-0.6315560128
3090	-0.6315448976
3091	-0.6315382886
3092	-0.631533067
3093	-0.631524451
3094	-0.6315183255
3095	-0.631514222
3096	-0.6315001923
3097	-0.6314923912
3098	-0.6314808328
3099	-0.6314681027
3100	-0.6314590964
3101	-0.6314525684
3102	-0.631444805
3103	-0.6314359597
3104	-0.6314245572
3105	-0.6314189769
3106	-0.6314114929
3107	-0.6314036213
3108	-0.631393728
3109	-0.6313798592
3110	-0.6313728455
3111	-0.6313670857
3112	-0.6313547629
3113	-0.6313483157
3114	-0.6313384713
3115	-0.6313293335
3116	-0.6313221369
3117	-0.6313152733
3118	-0.6313108407
3119	-0.6313065025
3120	-0.6312998254
3121	-0.6312852773
3122	-0.6312766593
3123	-0.6312648158
3124	-0.6312592905
3125	-0.631252913
3126	-0.6312450499
3127	-0.6312349287
3128	-0.63122853
3129	-0.6312220264
3130	-0.6312145935
3131	-0.6312085349
3132	-0.6311983837
3133	-0.6311900274
3134	-0.631182389
3135	-0.6311758568
3136	-0.6311695111
3137	-0.6311605847
3138	-0.6311540404
3139	-0.6311455986
3140	-0.6311400132
3141	-0.6311278957
3142	-0.6311182832
3143	-0.6311040778
3144	-0.6310992696
3145	-0.631094243
3146	-0.6310848775
3147	-0.6310753449
3148	-0.6310579404
3149	-0.631048052
3150	-0.6310391431
3151	-0.6310348379
3152	-0.6310208073
3153	-0.6310111137
3154	-0.6310011236
3155	-0.6309891139
3156	-0.6309798544
3157	-0.6309716231
3158	-0.630959858
3159	-0.6309530931
3160	-0.6309424656
3161	-0.6309277832
3162	-0.6309128538
3163	-0.6309070151
3164	-0.6308918678
3165	-0.6308770438
3166	-0.6308701957
3167	-0.6308599188
3168	-0.6308555794
3169	-0.630845963
3170	-0.630839138
3171	-0.6308331333
3172	-0.63082719
3173	-0.630821817
3174	-0.6308169229
3175	-0.6308115708
3176	-0.6307960071
3177	-0.6307880423
3178	-0.6307773541
3179	-0.6307709477
3180	-0.6307638174
3181	-0.6307572627
3182	-0.6307513851
3183	-0.6307416835
3184	-0.6307302057
3185	-0.6307214391
3186	-0.6307085127
3187	-0.6307020505
3188	-0.6306969465
3189	-0.6306919432
3190	-0.6306873835
3191	-0.630682639
3192	-0.6306731463
3193	-0.6306646936
3194	-0.6306539248
3195	-0.6306470538
3196	-0.6306393895
3197	-0.6306217562
3198	-0.6306127737
3199	-0.6305971027
3200	-0.6305934418
3201	-0.6305835163
3202	-0.6305779876
3203	-0.6305714216
3204	-0.6305619489
3205	-0.6305510985
3206	-0.6305437995
3207	-0.6305358544
3208	-0.6305297087
3209	-0.63051547
3210	-0.6305010987
3211	-0.6304965953
3212	-0.6304882267
3213	-0.6304827213
3214	-0.6304784014
3215	-0.6304735919
3216	-0.6304670547
3217	-0.6304606991
3218	-0.6304460061
3219	-0.6304358965
3220	-0.6304281171
3221	-0.6304203816
3222	-0.6304138695
3223	-0.6304034227
3224	-0.630396172
3225	-0.6303881184
3226	-0.6303787951
3227	-0.6303681866
3228	-0.6303598096
3229	-0.630349213
3230	-0.6303425073
3231	-0.6303333369
3232	-0.6303183965
3233	-0.6303105457
3234	-0.6302968338
3235	-0.6302782343
3236	-0.6302717456
3237	-0.6302652014
3238	-0.6302497172
3239	-0.6302413719
3240	-0.6302343049
3241	-0.6302245115
3242	-0.6302110456
3243	-0.6302013571
3244	-0.6301942668
3245	-0.630184886
3246	-0.630177548
3247	-0.6301694679
3248	-0.6301562678
3249	-0.6301463165
3250	-0.6301382866
3251	-0.6301327079
3252	-0.630121221
3253	-0.6301128334
3254	-0.6301022023
3255	-0.6300976582
3256	-0.6300890277
3257	-0.6300787175
3258	-0.6300683755
3259	-0.6300586338
3260	-0.6300486246
3261	-0.6300421728
3262	-0.6300297219
3263	-0.6300191474
3264	-0.6300075396
3265	-0.6300011005
3266	-0.6299970001
3267	-0.6299853721
3268	-0.629973286
3269	-0.6299675042
3270	-0.6299607784
3271	-0.6299506159
3272	-0.6299400191
3273	-0.6299308927
3274	-0.6299255101
3275	-0.6299150212
3276	-0.6299083208
3277	-0.6299034164
3278	-0.6298984946
3279	-0.6298899768
3280	-0.6298768467
3281	-0.6298620517
3282	-0.6298536433
3283	-0.6298438417
3284	-0.6298354755
3285	-0.6298302233
3286	-0.6298220357
3287	-0.629816376
3288	-0.6298071833
3289	-0.629798887
3290	-0.6297875081
3291	-0.6297794134
3292	-0.6297716091
3293	-0.6297603586
3294	-0.6297542558
3295	-0.6297406986
3296	-0.6297332378
3297	-0.6297254157
3298	-0.6297188064
3299	-0.6297122946
3300	-0.6297056414
3301	-0.6296998844
3302	-0.6296940655
3303	-0.6296867716
3304	-0.6296824736
3305	-0.629674851
3306	-0.6296688185
3307	-0.629659561
3308	-0.629651487
3309	-0.6296450768
3310	-0.6296389132
3311	-0.6296291468
3312	-0.6296186339
3313	-0.6296108305
3314	-0.6296017752
3315	-0.6295937727
3316	-0.6295882238
3317	-0.629582992
3318	-0.6295687396
3319	-0.6295625367
3320	-0.6295518632
3321	-0.6295440754
3322	-0.6295367439
3323	-0.6295312843
3324	-0.6295190881
3325	-0.6295131711
3326	-0.6295018271
3327	-0.62949348
3328	-0.6294879081
3329	-0.6294809439
3330	-0.6294674309
3331	-0.6294566342
3332	-0.6294473632
3333	-0.6294419328
3334	-0.6294325029
3335	-0.6294256656
3336	-0.6294155675
3337	-0.6294071156
3338	-0.6294012168
3339	-0.6293927026
3340	-0.6293879655
3341	-0.6293806746
3342	-0.6293699803
3343	-0.6293649466
3344	-0.6293582852
3345	-0.6293510902
3346	-0.6293441119
3347	-0.6293349057
3348	-0.6293274298
3349	-0.6293209496
3350	-0.6293148426
3351	-0.6293039721
3352	-0.6292994645
3353	-0.6292934803
3354	-0.6292855031
3355	-0.62927988
3356	-0.6292710912
3357	-0.6292644485
3358	-0.6292515044
3359	-0.6292423633
3360	-0.6292370121
3361	-0.6292321765
3362	-0.6292271143
3363	-0.6292219653
3364	-0.6292165029
3365	-0.6292071398
3366	-0.6292000821
3367	-0.6291949821
3368	-0.6291884102
3369	-0.6291814857
3370	-0.6291702068
3371	-0.6291614521
3372	-0.6291564091
3373	-0.6291516513
3374	-0.6291432092
3375	-0.629136747
3376	-0.6291204787
3377	-0.6291100433
3378	-0.6291007456
3379	-0.6290948303
3380	-0.6290877692
3381	-0.6290757464
3382	-0.6290680669
3383	-0.6290568844
3384	-0.6290502572
3385	-0.6290426657
3386	-0.6290332713
3387	-0.6290283173
3388	-0.6290173265
3389	-0.6290116634
3390	-0.6290023836
3391	-0.6289891211
3392	-0.6289800981
3393	-0.6289721843
3394	-0.6289640766
3395	-0.6289553671
3396	-0.6289469357
3397	-0.6289357612
3398	-0.6289243956
3399	-0.6289174467
3400	-0.6289097222
3401	-0.6289016512
3402	-0.6288939061
3403	-0.6288854187
3404	-0.6288728862
3405	-0.6288661105
3406	-0.6288623367
3407	-0.628850801
3408	-0.6288447532
3409	-0.6288409061
3410	-0.6288259146
3411	-0.6288162934
3412	-0.6288075786
3413	-0.6287992662
3414	-0.6287898632
3415	-0.6287835262
3416	-0.6287760115
3417	-0.6287659379
3418	-0.6287597772
3419	-0.628754988
3420	-0.6287437118
3421	-0.6287357592
3422	-0.6287290241
3423	-0.6287236791
3424	-0.6287176557
3425	-0.6287109224
3426	-0.6287034116
3427	-0.6286974922
3428	-0.6286900209
3429	-0.6286825526
3430	-0.6286731841
3431	-0.6286667788
3432	-0.6286565945
3433	-0.6286477108
3434	-0.6286399983
3435	-0.6286301314
3436	-0.6286215206
3437	-0.6286177361
3438	-0.6286124724
3439	-0.6286045078
3440	-0.6285971007
3441	-0.6285929086
3442	-0.6285875858
3443	-0.6285794831
3444	-0.6285711306
3445	-0.6285553183
3446	-0.6285498029
3447	-0.6285366443
3448	-0.6285310026
3449	-0.6285134291
3450	-0.628505285
3451	-0.6284995574
3452	-0.628492957
3453	-0.628486415
3454	-0.6284780963
3455	-0.628473331
3456	-0.6284647262
3457	-0.6284548727
3458	-0.62844724
3459	-0.6284385729
3460	-0.6284326349
3461	-0.6284266805
3462	-0.6284204896
3463	-0.6284090923
3464	-0.6284019058
3465	-0.628392153
3466	-0.6283863117
3467	-0.6283766497
3468	-0.6283695352
3469	-0.6283608156
3470	-0.628353032
3471	-0.6283465434
3472	-0.6283414792
3473	-0.6283349473
3474	-0.6283269033
3475	-0.6283204203
3476	-0.6283155051
3477	-0.6283028766
3478	-0.6282940181
3479	-0.628281519
3480	-0.6282759847
3481	-0.6282670405
3482	-0.6282574431
3483	-0.6282455489
3484	-0.6282354475
3485	-0.628229231
3486	-0.6282207413
3487	-0.6282110527
3488	-0.6282019883
3489	-0.6281968662
3490	-0.628189258
3491	-0.6281838171
3492	-0.6281769812
3493	-0.6281698892
3494	-0.6281578369
3495	-0.6281515011
3496	-0.6281417093
3497	-0.6281333618
3498	-0.6281272388
3499	-0.6281117033
3500	-0.6281028873
3501	-0.6280944282
3502	-0.6280904866
3503	-0.6280827008
3504	-0.6280714964
3505	-0.628057621
3506	-0.6280537948
3507	-0.6280447939
3508	-0.6280341301
3509	-0.6280272543
3510	-0.6280212539
3511	-0.6280106157
3512	-0.6280064206
3513	-0.6279992325
3514	-0.6279900321
3515	-0.6279853552
3516	-0.6279806034
3517	-0.6279753509
3518	-0.6279645707
3519	-0.6279569899
3520	-0.6279515925
3521	-0.6279444925
3522	-0.6279408977
3523	-0.627935012
3524	-0.6279262243
3525	-0.6279198873
3526	-0.627910113
3527	-0.6279041829
3528	-0.6278946439
3529	-0.627886795
3530	-0.6278810655
3531	-0.6278705762
3532	-0.6278609132
3533	-0.6278459703
3534	-0.6278376939
3535	-0.6278296022
3536	-0.6278179366
3537	-0.6278084551
3538	-0.6277921806
3539	-0.6277833808
3540	-0.627769021
3541	-0.6277600616
3542	-0.6277481288
3543	-0.6277423965
3544	-0.6277305934
3545	-0.6277231508
3546	-0.6277161262
3547	-0.6277110077
3548	-0.6277016234
3549	-0.6276901176
3550	-0.6276827298
3551	-0.6276726469
3552	-0.6276667284
3553	-0.6276632684
3554	-0.6276535339
3555	-0.6276457201
3556	-0.6276375904
3557	-0.6276278821
3558	-0.6276218308
3559	-0.627617068
3560	-0.6276098262
3561	-0.6276040524
3562	-0.6275965544
3563	-0.6275864637
3564	-0.6275763598
3565	-0.6275685884
3566	-0.6275589871
3567	-0.6275527549
3568	-0.6275465839
3569	-0.6275374923
3570	-0.6275306634
3571	-0.6275230705
3572	-0.6275158592
3573	-0.6275055714
3574	-0.6274924913
3575	-0.6274870465
3576	-0.6274784745
3577	-0.6274651845
3578	-0.627458658
3579	-0.6274491326
3580	-0.6274405575
3581	-0.6274358587
3582	-0.6274271225
3583	-0.6274152129
3584	-0.6274058545
3585	-0.6274003891
3586	-0.6273916172
3587	-0.6273859543
3588	-0.6273822858
3589	-0.6273730416
3590	-0.6273562726
3591	-0.6273485931
3592	-0.6273368645
3593	-0.6273309724
3594	-0.627326064
3595	-0.6273219482
3596	-0.6273166699
3597	-0.6273105048
3598	-0.6273011543
3599	-0.6272944066
3600	-0.6272875977
3601	-0.6272819544
3602	-0.6272690462
3603	-0.6272632236
3604	-0.6272587321
3605	-0.6272481288
3606	-0.6272428734
3607	-0.6272376464
3608	-0.6272275069
3609	-0.6272148933
3610	-0.6272087444
3611	-0.6271983825
3612	-0.6271872683
3613	-0.6271831008
3614	-0.6271754837
3615	-0.6271703704
3616	-0.6271610694
3617	-0.6271559585
3618	-0.6271501817
3619	-0.6271436122
3620	-0.6271339898
3621	-0.6271232016
3622	-0.6271155395
3623	-0.6271050335
3624	-0.627095206
3625	-0.6270894877
3626	-0.6270835193
3627	-0.627077049
3628	-0.6270707285
3629	-0.6270628778
3630	-0.6270571989
3631	-0.6270415158
3632	-0.6270318425
3633	-0.6270268107
3634	-0.6270167735
3635	-0.6270129535
3636	-0.6270060442
3637	-0.6269990433
3638	-0.6269892187
3639	-0.6269720369
3640	-0.6269636432
3641	-0.6269564086
3642	-0.6269497055
3643	-0.6269428932
3644	-0.6269355358
3645	-0.6269286234
3646	-0.6269158397
3647	-0.6269007493
3648	-0.6268964387
3649	-0.6268886636
3650	-0.626873234
3651	-0.6268687374
3652	-0.6268566635
3653	-0.6268472707
3654	-0.6268361575
3655	-0.6268321645
3656	-0.6268269149
3657	-0.6268185983
3658	-0.6268132058
3659	-0.6268042791
3660	-0.6267900539
3661	-0.6267840841
3662	-0.6267787874
3663	-0.6267719727
3664	-0.6267666247
3665	-0.6267599702
3666	-0.6267472704
3667	-0.6267409458
3668	-0.6267361914
3669	-0.6267294231
3670	-0.6267259552
3671	-0.6267187362
3672	-0.6267114793
3673	-0.6267006347
3674	-0.6266959545
3675	-0.6266903364
3676	-0.6266807594
3677	-0.6266744534
3678	-0.6266685868
3679	-0.6266602341
3680	-0.6266495
3681	-0.6266391163
3682	-0.6266318305
3683	-0.6266184126
3684	-0.6266077248
3685	-0.6266008345
3686	-0.6265948062
3687	-0.6265860963
3688	-0.626581129
3689	-0.6265710044
3690	-0.6265656795
3691	-0.6265603348
3692	-0.626554404
3693	-0.626549609
3694	-0.6265436989
3695	-0.6265338818
3696	-0.6265213953
3697	-0.626513918
3698	-0.6265088618
3699	-0.6264994853
3700	-0.6264941187
3701	-0.6264819863
3702	-0.6264747036
3703	-0.6264672397
3704	-0.6264567827
3705	-0.6264493099
3706	-0.6264424223
3707	-0.6264374825
3708	-0.6264300312
3709	-0.6264265266
3710	-0.6264196807
3711	-0.6264104215
3712	-0.6264025874
3713	-0.6263963097
3714	-0.6263912528
3715	-0.6263816729
3716	-0.626374951
3717	-0.6263712397
3718	-0.6263616171
3719	-0.6263513306
3720	-0.6263468656
3721	-0.6263319761
3722	-0.6263225577
3723	-0.6263141533
3724	-0.6263012851
3725	-0.6262911537
3726	-0.6262846055
3727	-0.6262738102
3728	-0.6262687642
3729	-0.6262646746
3730	-0.6262592311
3731	-0.626252798
3732	-0.6262432062
3733	-0.6262380408
3734	-0.6262270612
3735	-0.6262203794
3736	-0.6262113209
3737	-0.62619951
3738	-0.6261875038
3739	-0.6261734515
3740	-0.6261676657
3741	-0.6261569736
3742	-0.6261496015
3743	-0.6261446743
3744	-0.6261396895
3745	-0.6261308727
3746	-0.6261176882
3747	-0.626111671
3748	-0.6261032139
3749	-0.6260982472
3750	-0.6260796414
3751	-0.6260706653
3752	-0.6260661868
3753	-0.6260585247
3754	-0.6260533711
3755	-0.6260458717
3756	-0.6260374878
3757	-0.6260301169
3758	-0.6260177388
3759	-0.626010542
3760	-0.6260041808
3761	-0.6259948948
3762	-0.6259864705
3763	-0.6259781514
3764	-0.6259710039
3765	-0.6259627492
3766	-0.6259525405
3767	-0.6259424235
3768	-0.6259355333
3769	-0.6259231981
3770	-0.6259175486
3771	-0.6259104066
3772	-0.6259025263
3773	-0.6258972675
3774	-0.6258932854
3775	-0.6258875337
3776	-0.6258832517
3777	-0.6258739119
3778	-0.6258667984
3779	-0.6258590628
3780	-0.6258501642
3781	-0.625841803
3782	-0.6258353108
3783	-0.6258287227
3784	-0.6258184913
3785	-0.625811045
3786	-0.6258058409
3787	-0.6258015958
3788	-0.6257949142
3789	-0.6257817432
3790	-0.6257769267
3791	-0.6257694442
3792	-0.6257623542
3793	-0.6257479722
3794	-0.6257414482
3795	-0.625732649
3796	-0.6257249308
3797	-0.6257159269
3798	-0.6257090633
3799	-0.6256994728
3800	-0.6256930368
3801	-0.6256841178
3802	-0.6256756615
3803	-0.6256709724
3804	-0.6256611152
3805	-0.6256514045
3806	-0.6256443841
3807	-0.6256368923
3808	-0.6256258938
3809	-0.6256178298
3810	-0.6256097472
3811	-0.6256044419
3812	-0.625595758
3813	-0.6255893995
3814	-0.6255828331
3815	-0.6255683319
3816	-0.6255628918
3817	-0.6255560145
3818	-0.6255509979
3819	-0.6255447206
3820	-0.6255370397
3821	-0.6255283914
3822	-0.6255233462
3823	-0.6255180108
3824	-0.6255033173
3825	-0.6254940035
3826	-0.6254791629
3827	-0.6254754581
3828	-0.6254692696
3829	-0.6254643805
3830	-0.6254585584
3831	-0.6254455996
3832	-0.6254310384
3833	-0.6254269981
3834	-0.6254216722
3835	-0.6254150412
3836	-0.6254057228
3837	-0.6253981285
3838	-0.6253890031
3839	-0.6253831469
3840	-0.6253772363
3841	-0.625368075
3842	-0.6253609778
3843	-0.6253494577
3844	-0.625341279
3845	-0.6253362676
3846	-0.6253282565
3847	-0.6253180432
3848	-0.6253070646
3849	-0.6253021312
3850	-0.6252960927
3851	-0.6252907027
3852	-0.6252857606
3853	-0.6252787759
3854	-0.6252744812
3855	-0.6252657252
3856	-0.6252531541
3857	-0.6252459668
3858	-0.6252420346
3859	-0.6252305191
3860	-0.6252255133
3861	-0.6252123536
3862	-0.6252006049
3863	-0.6251944051
3864	-0.6251894532
3865	-0.6251836075
3866	-0.6251773041
3867	-0.6251705063
3868	-0.6251613441
3869	-0.6251500835
3870	-0.6251435974
3871	-0.6251369155
3872	-0.6251288376
3873	-0.6251207322
3874	-0.625114168
3875	-0.6251091245
3876	-0.6251043833
3877	-0.6250927603
3878	-0.6250882439
3879	-0.6250796952
3880	-0.6250706714
3881	-0.625062565
3882	-0.6250547898
3883	-0.6250388429
3884	-0.6250292105
3885	-0.625022886
3886	-0.6250143693
3887	-0.6250083483
3888	-0.6250045274
3889	-0.6249973941
3890	-0.6249893873
3891	-0.6249826826
3892	-0.6249765979
3893	-0.6249630976
3894	-0.6249538126
3895	-0.6249489266
3896	-0.6249392874
3897	-0.6249318871
3898	-0.6249251773
3899	-0.6249205994
3900	-0.6249095165
3901	-0.6249037849
3902	-0.6248972597
3903	-0.6248910735
3904	-0.6248805334
3905	-0.6248716435
3906	-0.624866845
3907	-0.6248630309
3908	-0.6248592166
3909	-0.6248505698
3910	-0.6248416195
3911	-0.6248335811
3912	-0.624826098
3913	-0.6248193082
3914	-0.6248131377
3915	-0.6248077821
3916	-0.6247995773
3917	-0.6247946311
3918	-0.624791534
3919	-0.6247843643
3920	-0.6247776457
3921	-0.6247686073
3922	-0.6247587394
3923	-0.6247496835
3924	-0.6247434871
3925	-0.6247313596
3926	-0.6247232348
3927	-0.6247175219
3928	-0.6247088703
3929	-0.6247022557
3930	-0.624698538
3931	-0.624692927
3932	-0.6246790306
3933	-0.6246656148
3934	-0.6246589811
3935	-0.6246415051
3936	-0.6246388939
3937	-0.6246328667
3938	-0.6246273189
3939	-0.6246217836
3940	-0.6246184564
3941	-0.6246108057
