iter	Passed	Remaining
3217	370403	90011
3218	370502	89892
3219	370602	89773
3220	370773	89671
3221	370893	89557
3222	371003	89441
3223	371128	89328
3224	371257	89216
3225	371366	89100
3226	371486	88986
3227	371590	88868
3228	371735	88760
3229	371861	88648
3230	371986	88535
3231	372107	88421
3232	372213	88304
3233	372354	88195
3234	372479	88082
3235	372598	87968
3236	372725	87855
3237	372856	87744
3238	372913	87615
3239	373047	87505
3240	373113	87378
3241	373229	87263
3242	373384	87157
3243	373488	87039
3244	373602	86924
3245	373713	86808
3246	373831	86694
3247	373958	86581
3248	374087	86469
3249	374188	86351
3250	374285	86231
3251	374450	86128
3252	374548	86009
3253	374666	85894
3254	374791	85781
3255	374908	85667
3256	375012	85549
3257	375111	85430
3258	375246	85319
3259	375380	85209
3260	375508	85096
3261	375619	84980
3262	375731	84864
3263	375833	84746
3264	375953	84632
3265	376108	84526
3266	376215	84409
3267	376272	84281
3268	376413	84171
3269	376536	84058
3270	376674	83948
3271	376773	83829
3272	376906	83718
3273	376991	83596
3274	377142	83489
3275	377255	83373
3276	377363	83257
3277	377482	83142
3278	377611	83030
3279	377719	82914
3280	377823	82796
3281	377939	82681
3282	378067	82569
3283	378204	82458
3284	378342	82348
3285	378447	82231
3286	378550	82113
3287	378685	82002
3288	378807	81888
3289	378880	81764
3290	378983	81646
3291	379094	81530
3292	379186	81410
3293	379307	81296
3294	379425	81182
3295	379524	81063
3296	379645	80949
3297	379788	80840
3298	379890	80722
3299	379999	80606
3300	380115	80491
3301	380251	80380
3302	380368	80265
3303	380503	80154
3304	380619	80039
3305	380750	79927
3306	380863	79812
3307	380979	79697
3308	381070	79576
3309	381131	79450
3310	381277	79341
3311	381355	79218
3312	381453	79100
3313	381577	78986
3314	381695	78872
3315	381773	78749
3316	381918	78640
3317	382019	78522
3318	382114	78403
3319	382208	78283
3320	382327	78169
3321	382456	78057
3322	382569	77941
3323	382688	77827
3324	382757	77702
3325	382905	77594
3326	383044	77483
3327	383170	77371
3328	383274	77253
3329	383336	77127
3330	383516	77025
3331	383610	76906
3332	383710	76788
3333	383840	76676
3334	383973	76564
3335	384130	76457
3336	384258	76344
3337	384382	76231
3338	384499	76116
3339	384612	76001
3340	384723	75885
3341	384859	75774
3342	384976	75659
3343	385104	75546
3344	385234	75434
3345	385355	75320
3346	385460	75203
3347	385583	75089
3348	385696	74974
3349	385773	74851
3350	385907	74740
3351	385967	74614
3352	386092	74500
3353	386218	74387
3354	386315	74269
3355	386473	74162
3356	386603	74050
3357	386724	73935
3358	386832	73819
3359	386937	73702
3360	387058	73588
3361	387157	73470
3362	387270	73354
3363	387396	73241
3364	387509	73125
3365	387652	73015
3366	387765	72900
3367	387880	72785
3368	387989	72668
3369	388092	72551
3370	388251	72444
3371	388393	72334
3372	388507	72218
3373	388652	72109
3374	388772	71994
3375	388921	71885
3376	389021	71768
3377	389121	71649
3378	389265	71540
3379	389382	71425
3380	389482	71307
3381	389580	71188
3382	389688	71072
3383	389799	70956
3384	389909	70840
3385	390045	70728
3386	390174	70616
3387	390299	70502
3388	390402	70385
3389	390526	70271
3390	390653	70158
3391	390756	70041
3392	390866	69925
3393	390994	69812
3394	391120	69698
3395	391244	69585
3396	391335	69465
3397	391474	69354
3398	391607	69242
3399	391707	69124
3400	391818	69008
3401	391943	68895
3402	392001	68770
3403	392122	68656
3404	392219	68537
3405	392322	68420
3406	392460	68309
3407	392543	68188
3408	392663	68073
3409	392795	67961
3410	392903	67845
3411	393050	67735
3412	393185	67623
3413	393313	67510
3414	393430	67395
3415	393539	67279
3416	393674	67167
3417	393799	67054
3418	393905	66937
3419	394050	66827
3420	394148	66709
3421	394244	66590
3422	394377	66478
3423	394499	66364
3424	394627	66251
3425	394742	66136
3426	394879	66024
3427	395017	65913
3428	395144	65799
3429	395240	65681
3430	395343	65564
3431	395465	65449
3432	395601	65338
3433	395706	65221
3434	395813	65104
3435	395934	64990
3436	396062	64877
3437	396180	64762
3438	396311	64649
3439	396412	64532
3440	396525	64416
3441	396657	64304
3442	396787	64191
3443	396865	64070
3444	396967	63952
3445	397108	63841
3446	397237	63728
3447	397357	63614
3448	397470	63498
3449	397595	63384
3450	397717	63270
3451	397789	63148
3452	397913	63034
3453	398009	62916
3454	398124	62801
3455	398263	62689
3456	398408	62579
3457	398496	62459
3458	398595	62341
3459	398680	62221
3460	398818	62110
3461	398940	61996
3462	399076	61883
3463	399204	61770
3464	399328	61656
3465	399446	61541
3466	399565	61427
3467	399690	61313
3468	399811	61199
3469	399921	61083
3470	400062	60971
3471	400200	60859
3472	400324	60745
3473	400455	60633
3474	400555	60515
3475	400633	60394
3476	400764	60281
3477	400898	60169
3478	401033	60056
3479	401138	59940
3480	401245	59823
3481	401385	59712
3482	401509	59598
3483	401612	59481
3484	401711	59363
3485	401846	59251
3486	401999	59141
3487	402094	59023
3488	402189	58904
3489	402316	58791
3490	402436	58676
3491	402543	58560
3492	402668	58446
3493	402799	58333
3494	402900	58216
3495	403004	58098
3496	403152	57988
3497	403285	57875
3498	403387	57758
3499	403523	57646
3500	403643	57531
3501	403765	57417
3502	403873	57300
3503	404006	57188
3504	404130	57074
3505	404252	56959
3506	404391	56847
3507	404526	56735
3508	404627	56617
3509	404758	56504
3510	404876	56389
3511	404997	56275
3512	405128	56162
3513	405254	56048
3514	405363	55932
3515	405465	55814
3516	405628	55706
3517	405754	55592
3518	405853	55474
3519	405951	55357
3520	406053	55239
3521	406171	55124
3522	406303	55011
3523	406400	54894
3524	406501	54776
3525	406643	54665
3526	406769	54551
3527	406898	54437
3528	407003	54320
3529	407111	54204
3530	407251	54092
3531	407347	53974
3532	407452	53857
3533	407567	53742
3534	407697	53629
3535	407818	53514
3536	407940	53400
3537	408108	53291
3538	408218	53175
3539	408359	53063
3540	408458	52946
3541	408556	52828
3542	408678	52714
3543	408794	52598
3544	408894	52481
3545	409034	52369
3546	409154	52254
3547	409283	52141
3548	409406	52026
3549	409508	51909
3550	409603	51791
3551	409728	51677
3552	409851	51563
3553	409959	51446
3554	410082	51332
3555	410218	51219
3556	410343	51105
3557	410475	50992
3558	410543	50870
3559	410644	50753
3560	410736	50635
3561	410845	50519
3562	410959	50403
3563	411083	50289
3564	411214	50176
3565	411309	50058
3566	411447	49945
3567	411578	49832
3568	411693	49717
3569	411793	49599
3570	411848	49477
3571	412013	49367
3572	412115	49250
3573	412222	49134
3574	412346	49020
3575	412471	48906
3576	412589	48791
3577	412719	48677
3578	412816	48559
3579	412917	48442
3580	413060	48330
3581	413161	48213
3582	413269	48097
3583	413391	47982
3584	413540	47871
3585	413641	47754
3586	413738	47637
3587	413873	47523
3588	413985	47408
3589	414121	47295
3590	414206	47176
3591	414292	47057
3592	414429	46944
3593	414552	46830
3594	414658	46714
3595	414763	46597
3596	414868	46480
3597	414988	46366
3598	415109	46251
3599	415227	46136
3600	415352	46022
3601	415458	45905
3602	415565	45789
3603	415697	45675
3604	415817	45561
3605	415918	45444
3606	416021	45327
3607	416156	45214
3608	416302	45102
3609	416402	44985
3610	416505	44868
3611	416634	44754
3612	416784	44643
3613	416881	44525
3614	416979	44408
3615	417106	44294
3616	417224	44179
3617	417331	44063
3618	417480	43951
3619	417596	43836
3620	417697	43719
3621	417827	43605
3622	417948	43490
3623	418063	43375
3624	418175	43259
3625	418300	43145
3626	418377	43025
3627	418474	42908
3628	418607	42795
3629	418737	42681
3630	418881	42568
3631	418985	42452
3632	419091	42335
3633	419210	42220
3634	419341	42107
3635	419468	41993
3636	419611	41880
3637	419710	41763
3638	419833	41648
3639	419952	41533
3640	420059	41417
3641	420181	41302
3642	420298	41187
3643	420432	41074
3644	420493	40953
3645	420617	40838
3646	420705	40720
3647	420805	40604
3648	420939	40490
3649	421056	40375
3650	421178	40260
3651	421288	40144
3652	421412	40030
3653	421532	39915
3654	421631	39798
3655	421753	39683
3656	421880	39569
3657	422003	39454
3658	422115	39339
3659	422254	39225
3660	422378	39111
3661	422505	38996
3662	422641	38883
3663	422745	38767
3664	422860	38651
3665	423000	38538
3666	423147	38426
3667	423268	38311
3668	423392	38196
3669	423543	38084
3670	423696	37972
3671	423799	37855
3672	423876	37736
3673	424003	37622
3674	424119	37507
3675	424231	37391
3676	424356	37276
3677	424489	37163
3678	424600	37047
3679	424758	36935
3680	424860	36818
3681	424966	36702
3682	425083	36587
3683	425237	36475
3684	425340	36358
3685	425478	36245
3686	425596	36130
3687	425728	36016
3688	425810	35897
3689	425942	35783
3690	426084	35670
3691	426212	35556
3692	426319	35440
3693	426419	35323
3694	426537	35208
3695	426656	35092
3696	426773	34977
3697	426874	34861
3698	426991	34745
3699	427128	34632
3700	427226	34515
3701	427396	34404
3702	427497	34287
3703	427595	34170
3704	427712	34055
3705	427800	33937
3706	427920	33822
3707	427976	33702
3708	428120	33589
3709	428242	33474
3710	428373	33360
3711	428485	33244
3712	428608	33129
3713	428724	33014
3714	428827	32897
3715	428956	32783
3716	429086	32669
3717	429189	32552
3718	429290	32436
3719	429435	32323
3720	429564	32208
3721	429666	32092
3722	429774	31976
3723	429906	31862
3724	430030	31747
3725	430131	31630
3726	430229	31513
3727	430357	31399
3728	430504	31286
3729	430635	31171
3730	430769	31057
3731	430867	30941
3732	430992	30826
3733	431111	30711
3734	431191	30593
3735	431320	30478
3736	431460	30365
3737	431577	30249
3738	431697	30134
3739	431813	30019
3740	431960	29905
3741	432099	29792
3742	432231	29677
3743	432342	29561
3744	432405	29442
3745	432527	29327
3746	432608	29210
3747	432710	29093
3748	432841	28979
3749	432955	28863
3750	433045	28746
3751	433191	28633
3752	433320	28518
3753	433423	28402
3754	433553	28287
3755	433669	28172
3756	433794	28057
3757	433905	27941
3758	434016	27826
3759	434158	27712
3760	434292	27597
3761	434394	27481
3762	434506	27365
3763	434624	27250
3764	434773	27137
3765	434881	27021
3766	434984	26905
3767	435104	26789
3768	435242	26675
3769	435344	26559
3770	435488	26445
3771	435588	26329
3772	435723	26215
3773	435840	26099
3774	435957	25984
3775	436057	25867
3776	436170	25752
3777	436309	25638
3778	436441	25523
3779	436559	25408
3780	436695	25293
3781	436825	25179
3782	436940	25063
3783	437044	24947
3784	437153	24831
3785	437288	24717
3786	437416	24602
3787	437511	24485
3788	437609	24369
3789	437758	24255
3790	437907	24142
3791	438021	24026
3792	438133	23910
3793	438262	23796
3794	438379	23680
3795	438505	23565
3796	438605	23449
3797	438719	23333
3798	438842	23218
3799	438987	23104
3800	439087	22988
3801	439186	22871
3802	439310	22756
3803	439423	22641
3804	439525	22524
3805	439653	22410
3806	439762	22294
3807	439871	22178
3808	440024	22064
3809	440127	21948
3810	440247	21833
3811	440374	21718
3812	440522	21604
3813	440628	21488
3814	440746	21373
3815	440852	21257
3816	440983	21142
3817	441104	21026
3818	441239	20912
3819	441349	20796
3820	441451	20680
3821	441591	20565
3822	441718	20450
3823	441817	20334
3824	441927	20218
3825	442059	20104
3826	442178	19988
3827	442277	19872
3828	442388	19756
3829	442464	19639
3830	442590	19524
3831	442718	19409
3832	442839	19294
3833	442938	19177
3834	443034	19061
3835	443140	18945
3836	443253	18829
3837	443369	18714
3838	443474	18598
3839	443580	18482
3840	443710	18367
3841	443879	18254
3842	443984	18138
3843	444086	18022
3844	444226	17907
3845	444351	17792
3846	444452	17676
3847	444573	17561
3848	444680	17445
3849	444847	17331
3850	444964	17216
3851	445069	17100
3852	445190	16984
3853	445342	16870
3854	445441	16754
3855	445549	16638
3856	445666	16523
3857	445800	16408
3858	445913	16292
3859	446017	16176
3860	446145	16061
3861	446261	15946
3862	446378	15830
3863	446493	15715
3864	446602	15599
3865	446710	15483
3866	446801	15367
3867	446914	15251
3868	447039	15136
3869	447158	15020
3870	447263	14904
3871	447411	14790
3872	447521	14674
3873	447636	14559
3874	447745	14443
3875	447866	14328
3876	448014	14213
3877	448136	14098
3878	448271	13983
3879	448386	13867
3880	448514	13752
3881	448655	13637
3882	448760	13521
3883	448932	13407
3884	449049	13292
3885	449164	13176
3886	449276	13061
3887	449378	12945
3888	449526	12830
3889	449651	12715
3890	449794	12600
3891	449931	12485
3892	450057	12369
3893	450163	12254
3894	450324	12139
3895	450500	12025
3896	450632	11910
3897	450759	11795
3898	450839	11678
3899	451008	11564
3900	451131	11448
3901	451261	11333
3902	451365	11217
3903	451472	11101
3904	451609	10986
3905	451739	10871
3906	451797	10754
3907	451897	10638
3908	452020	10522
3909	452164	10407
3910	452289	10292
3911	452387	10176
3912	452485	10060
3913	452630	9945
3914	452735	9829
3915	452882	9714
3916	452995	9598
3917	453129	9483
3918	453256	9368
3919	453419	9253
3920	453520	9137
3921	453617	9021
3922	453755	8906
3923	453855	8790
3924	453954	8674
3925	454078	8558
3926	454182	8442
3927	454300	8327
3928	454413	8211
3929	454546	8096
3930	454652	7980
3931	454722	7863
3932	454859	7748
3933	454957	7632
3934	455068	7517
3935	455194	7401
3936	455320	7286
3937	455430	7170
3938	455543	7054
3939	455668	6939
3940	455800	6823
3941	455914	6708
3942	456016	6592
3943	456134	6476
3944	456263	6361
3945	456377	6245
3946	456479	6129
3947	456599	6013
3948	456697	5898
3949	456813	5782
3950	456967	5667
3951	457071	5551
3952	457164	5435
3953	457309	5320
3954	457434	5204
3955	457552	5089
3956	457660	4973
3957	457774	4857
3958	457889	4741
3959	458029	4626
3960	458145	4510
3961	458259	4395
3962	458373	4279
3963	458513	4164
3964	458622	4048
3965	458748	3932
3966	458837	3816
3967	458970	3701
3968	459111	3585
3969	459253	3470
3970	459360	3354
3971	459467	3238
3972	459602	3123
3973	459733	3007
3974	459804	2891
3975	459874	2775
3976	460000	2660
3977	460122	2544
3978	460254	2429
3979	460362	2313
3980	460503	2197
3981	460634	2082
3982	460766	1966
3983	460865	1850
3984	460960	1735
3985	461085	1619
3986	461201	1503
3987	461316	1388
3988	461422	1272
3989	461531	1156
3990	461666	1041
3991	461804	925
3992	461877	809
3993	461971	693
3994	462098	578
3995	462176	462
3996	462279	346
3997	462405	231
3998	462504	115
3999	462601	0
